PeakID (cmd=annotatePeaks.pl /hpc/users/divagt01/watanabe/Divagar/ChIP_seq_files/consensus_peaks_files/unique_cmyc_peaks.bed hg38 -annStats unique_cmyc_peaks_stats.txt)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
8971	chr6	28758212	28758571	+	0	NA	Intergenic	tRNA-Ala-GCA|tRNA|tRNA	-103916	NR_135285	387055		NR_135285	ENSG00000235570	LINC00533	C6orf38|C6orf39	long intergenic non-protein coding RNA 533	ncRNA
10881	chr8	144795486	144796320	+	0	NA	Intergenic	LTR5_Hs|LTR|ERVK	-2973	NR_134284	340385	Hs.521942	NM_213605	ENSG00000197363	ZNF517	-	zinc finger protein 517	protein-coding
4009	chr16	50610263	50611280	+	0	NA	intron (NM_033119, intron 4 of 9)	intron (NM_033119, intron 4 of 9)	-58084	NR_110908	101927272	Hs.460777	NR_110908	ENSG00000260249	LOC101927272	-	uncharacterized LOC101927272	ncRNA
10321	chr8	23353062	23353369	+	0	NA	intron (NM_002318, intron 3 of 13)	intron (NM_002318, intron 3 of 13)	17007	NR_038323	100507156	Hs.661130	NR_038323	ENSG00000253837	LOC100507156	-	uncharacterized LOC100507156	ncRNA
583	chr1	74733024	74733304	+	0	NA	promoter-TSS (NR_027962)	promoter-TSS (NR_027962)	8	NM_138467	127253	Hs.348411	NM_138467	ENSG00000162623	TYW3	C1orf171	tRNA-yW synthesizing protein 3 homolog	protein-coding
10996	chr9	72203245	72203490	+	0	NA	intron (NR_147240, intron 3 of 15)	intron (NR_147240, intron 3 of 15)	54016	NR_147240	9615	Hs.494163	NM_004293	ENSG00000119125	GDA	CYPIN|GAH|GUANASE|NEDASIN	guanine deaminase	protein-coding
7593	chr3	176968140	176968748	+	0	NA	Intergenic	AluJb|SINE|Alu	-151443	NR_110819	101928684	Hs.639352	NR_110819	ENSG00000228308	LINC01209	-	long intergenic non-protein coding RNA 1209	ncRNA
8787	chr5	180786670	180787209	+	0	NA	Intergenic	Intergenic	16109	NM_002406	4245	Hs.519818	NM_002406	ENSG00000131446	MGAT1	GLCNAC-TI|GLCT1|GLYT1|GNT-1|GNT-I|GnTI|MGAT	mannosyl (alpha-1,3-)-glycoprotein beta-1,2-N-acetylglucosaminyltransferase	protein-coding
3394	chr14	59342409	59342855	+	0	NA	intron (NM_014992, intron 16 of 24)	intron (NM_014992, intron 16 of 24)	79191	NM_014992	23002	Hs.19156	NM_014992	ENSG00000100592	DAAM1	-	dishevelled associated activator of morphogenesis 1	protein-coding
1459	chr1	248872495	248873304	+	0	NA	Intergenic	LTR37B|LTR|ERV1	-13783	NM_001193328	55657	Hs.377705	NM_017865	ENSG00000171163	ZNF692	AREBP|Zfp692	zinc finger protein 692	protein-coding
5159	chr19	4124141	4124411	+	0	NA	promoter-TSS (NM_030662)	promoter-TSS (NM_030662)	-147	NM_030662	5605	Hs.465627	NM_030662	ENSG00000126934	MAP2K2	CFC4|MAPKK2|MEK2|MKK2|PRKMK2	mitogen-activated protein kinase kinase 2	protein-coding
2142	chr11	100816694	100817016	+	0	NA	intron (NM_152432, intron 3 of 23)	intron (NM_152432, intron 3 of 23)	-117419	NR_145747	109616988		NR_145747		SNORD13I	-	small nucleolar RNA, C/D box 13I	snoRNA
6575	chr20	45829795	45830183	+	0	NA	Intergenic	L2c|LINE|L2	-2675	NM_003279	7125	Hs.182421	NM_003279	ENSG00000101470	TNNC2	-	troponin C2, fast skeletal type	protein-coding
7724	chr4	3265984	3266662	+	0	NA	Intergenic	Intergenic	17283	NM_001042690	345222	Hs.442291	NM_001012982	ENSG00000188981	MSANTD1	C4orf44	Myb/SANT DNA binding domain containing 1	protein-coding
2340	chr12	6627764	6628651	+	0	NA	intron (NM_020400, intron 1 of 1)	AluYf1|SINE|Alu	3442	NM_001142961	57121	Hs.155538	NM_020400	ENSG00000184574	LPAR5	GPR92|GPR93|KPG_010|LPA5	lysophosphatidic acid receptor 5	protein-coding
7401	chr3	128584463	128584844	+	0	NA	Intergenic	Intergenic	-8567	NR_125802	23434	Hs.194283	NM_007354	ENSG00000198685	LINC01565	C3orf27|GR6	long intergenic non-protein coding RNA 1565	ncRNA
1642	chr10	88428216	88428644	+	0	NA	intron (NM_018363, intron 4 of 6)	intron (NM_018363, intron 4 of 6)	154895	NM_001031709	55328	Hs.149849	NM_018363	ENSG00000184719	RNLS	C10orf59|RENALASE	renalase, FAD dependent amine oxidase	protein-coding
603	chr1	84604102	84604865	+	0	NA	intron (NR_125761, intron 2 of 2)	LTR25-int|LTR|ERV1	16548	NR_125761	103695366	Hs.576097	NR_125761		LINC01461	TCONS_00001552	long intergenic non-protein coding RNA 1461	ncRNA
9903	chr7	92481586	92482190	+	0	NA	Intergenic	HERVH-int|LTR|ERV1	-3973	NM_001130925	30816		NM_014590	ENSG00000242950	ERVW-1	ENV|ENVW|ERVWE1|HERV-7q|HERV-W-ENV|HERV7Q|HERVW|HERVWENV	endogenous retrovirus group W member 1, envelope	protein-coding
4791	chr17	69467053	69467558	+	0	NA	intron (NM_002758, intron 1 of 11)	intron (NM_002758, intron 1 of 11)	18227	NR_145982	105371880		NR_145982		LOC105371880	-	uncharacterized LOC105371880	ncRNA
6355	chr20	577262	577926	+	0	NA	Intergenic	MLT1J|LTR|ERVL-MaLR	32672	NM_004609	6939	Hs.437	NM_004609	ENSG00000125878	TCF15	EC2|PARAXIS|bHLHa40	transcription factor 15	protein-coding
8664	chr5	151252529	151253138	+	0	NA	promoter-TSS (NM_000405)	promoter-TSS (NM_000405)	-219	NM_001167607	2760	Hs.483873	NM_000405	ENSG00000196743	GM2A	GM2-AP|SAP-3	GM2 ganglioside activator	protein-coding
5097	chr18	58114517	58115215	+	0	NA	intron (NM_001144964, intron 1 of 30)	MLT1D|LTR|ERVL-MaLR	-34467	NM_001144971	23327	Hs.185677	NM_015277	ENSG00000049759	NEDD4L	NEDD4-2|NEDD4.2|PVNH7|RSP5|hNEDD4-2	NEDD4 like E3 ubiquitin protein ligase	protein-coding
5872	chr2	86224144	86224696	+	0	NA	intron (NM_001164732, intron 4 of 4)	intron (NM_001164732, intron 4 of 4)	24987	NM_016622	51318	Hs.433439	NM_016622	ENSG00000132313	MRPL35	L35mt|MRP-L35	mitochondrial ribosomal protein L35	protein-coding
10322	chr8	23764725	23765215	+	0	NA	Intergenic	Intergenic	-58372	NM_001136271	137814	Hs.532654	NM_001136271	ENSG00000180053	NKX2-6	CSX2|CTHM|NKX2F|NKX4-2	NK2 homeobox 6	protein-coding
1732	chr10	107091109	107091438	+	0	NA	intron (NM_001013031, intron 1 of 26)	intron (NM_001013031, intron 1 of 26)	73435	NM_001206572	114815	Hs.591915	NM_052918	ENSG00000108018	SORCS1	hSorCS	sortilin related VPS10 domain containing receptor 1	protein-coding
287	chr1	32876577	32876948	+	0	NA	Intergenic	Intergenic	-4270	NM_001171941	252995	Hs.524234	NM_153756	ENSG00000160097	FNDC5	FRCP2|irisin	fibronectin type III domain containing 5	protein-coding
1788	chr10	121598431	121598769	+	0	NA	promoter-TSS (NM_000141)	promoter-TSS (NM_000141)	-142	NM_022970	2263	Hs.533683	NM_000141	ENSG00000066468	FGFR2	BBDS|BEK|BFR-1|CD332|CEK3|CFD1|ECT1|JWS|K-SAM|KGFR|TK14|TK25	fibroblast growth factor receptor 2	protein-coding
6333	chr2	238288662	238289795	+	0	NA	promoter-TSS (NM_022817)	promoter-TSS (NM_022817)	-662	NM_022817	8864	Hs.58756	NM_003894	ENSG00000132326	PER2	FASPS|FASPS1	period circadian regulator 2	protein-coding
10882	chr9	336833	337218	+	0	NA	intron (NM_203447, intron 12 of 47)	MSTC|LTR|ERVL-MaLR	63977	NM_001193536	81704	Hs.132599	NM_203447	ENSG00000107099	DOCK8	HEL-205|MRD2|ZIR8	dedicator of cytokinesis 8	protein-coding
1400	chr1	233998856	233999794	+	0	NA	intron (NM_173508, intron 2 of 7)	intron (NM_173508, intron 2 of 7)	94613	NM_173508	148641	Hs.158748	NM_173508	ENSG00000183780	SLC35F3	-	solute carrier family 35 member F3	protein-coding
10818	chr8	134752697	134753108	+	0	NA	Intergenic	MLT1A|LTR|ERVL-MaLR	-39853	NM_001289394	57623	Hs.446172	NM_020863	ENSG00000066827	ZFAT	AITD3|ZFAT1|ZNF406	zinc finger and AT-hook domain containing	protein-coding
4050	chr16	66905426	66906321	+	0	NA	Intergenic	Intergenic	13111	NM_004062	1014	Hs.513660	NM_004062	ENSG00000166589	CDH16	-	cadherin 16	protein-coding
514	chr1	57424398	57425117	+	0	NA	promoter-TSS (NM_001353986)	promoter-TSS (NM_001353986)	164	NM_001353983	1600	Hs.477370	NM_021080	ENSG00000173406	DAB1	SCA37	DAB adaptor protein 1	protein-coding
7195	chr3	61249958	61251961	+	0	NA	intron (NM_001354589, intron 1 of 8)	CpG	502	NM_001354590	2272	Hs.655995	NM_002012	ENSG00000189283	FHIT	AP3Aase|FRA3B	fragile histidine triad diadenosine triphosphatase	protein-coding
405	chr1	45686294	45687437	+	0	NA	promoter-TSS (NM_021639)	promoter-TSS (NM_021639)	-235	NM_021639	60313	Hs.238432	NM_021639	ENSG00000159592	GPBP1L1	SP192	GC-rich promoter binding protein 1 like 1	protein-coding
5140	chr19	1605574	1605952	+	0	NA	promoter-TSS (NM_006830)	promoter-TSS (NM_006830)	-279	NM_006830	10975	Hs.8372	NM_006830	ENSG00000127540	UQCR11	0710008D09Rik|QCR10|UQCR	ubiquinol-cytochrome c reductase, complex III subunit XI	protein-coding
2359	chr12	7970511	7971455	+	0	NA	Intergenic	Intergenic	-34687	NM_006931	6515	Hs.419240	NM_006931	ENSG00000059804	SLC2A3	GLUT3	solute carrier family 2 member 3	protein-coding
5342	chr19	38152994	38153660	+	0	NA	intron (NM_015073, intron 13 of 21)	intron (NM_015073, intron 13 of 21)	-9769	NR_145800	109623473		NR_145800		SNORD152	-	small nucleolar RNA, C/D box 152	snoRNA
11552	chrX	153604162	153604524	+	0	NA	Intergenic	MLT1C|LTR|ERVL-MaLR	5003	NR_131982	105373383	Hs.547831	NR_131982	ENSG00000260081	LOC105373383	-	uncharacterized LOC105373383	ncRNA
9385	chr6	134921805	134922303	+	0	NA	intron (NM_170771, intron 5 of 5)	intron (NM_170771, intron 5 of 5)	28068	NM_001193480	64577	Hs.486520	NM_022568	ENSG00000118514	ALDH8A1	ALDH12|DJ352A20.2	aldehyde dehydrogenase 8 family member A1	protein-coding
8076	chr4	140050353	140050683	+	0	NA	intron (NM_018717, intron 1 of 5)	intron (NM_018717, intron 1 of 5)	-77497	NR_147610	101927516	Hs.662570	NR_147610		LOC101927516	-	uncharacterized LOC101927516	ncRNA
3202	chr13	98144382	98145033	+	0	NA	intron (NM_001001715, intron 1 of 2)	intron (NM_001001715, intron 1 of 2)	1609	NM_001001715	10160	Hs.403917	NM_005766	ENSG00000152767	FARP1	CDEP|FARP1-IT1|PLEKHC2|PPP1R75	FERM, ARH/RhoGEF and pleckstrin domain protein 1	protein-coding
140	chr1	16620969	16621423	+	0	NA	intron (NR_026752, intron 5 of 6)	MER91B|DNA|hAT-Tip100	-7591	NM_017940	55672	Hs.467587	NM_017940	ENSG00000219481	NBPF1	AB13|AB14|AB23|AD2|NBG|NBPF	NBPF member 1	protein-coding
2579	chr12	54173296	54173726	+	0	NA	Intergenic	Intergenic	15446	NM_001351241	23583	Hs.632721	NM_014311	ENSG00000123415	SMUG1	FDG|HMUDG|UNG3	single-strand-selective monofunctional uracil-DNA glycosylase 1	protein-coding
4335	chr17	18039021	18039629	+	0	NA	promoter-TSS (NM_145691)	promoter-TSS (NM_145691)	28	NM_024052	79018	Hs.187422	NM_024052	ENSG00000141034	GID4	C17orf39|VID2|VID24	GID complex subunit 4 homolog	protein-coding
2870	chr13	30112696	30113082	+	0	NA	Intergenic	Intergenic	-4014	NR_046998	100874146	Hs.574116	NR_046998	ENSG00000224511	LINC00365	-	long intergenic non-protein coding RNA 365	ncRNA
2043	chr11	66545720	66546280	+	0	NA	promoter-TSS (NR_047663)	promoter-TSS (NR_047663)	238	NM_001348571	254359	Hs.209587	NM_207340	ENSG00000174165	ZDHHC24	-	zinc finger DHHC-type containing 24	protein-coding
4361	chr17	27491750	27492632	+	0	NA	intron (NM_014238, intron 2 of 20)	intron (NM_014238, intron 2 of 20)	20181	NM_014238	8844	Hs.133534	NM_014238	ENSG00000141068	KSR1	KSR|RSU2	kinase suppressor of ras 1	protein-coding
3687	chr15	68601705	68602227	+	0	NA	intron (NM_006091, intron 1 of 11)	MLT1A1|LTR|ERVL-MaLR	-14574	NM_001190456	10391	Hs.551213	NM_006091	ENSG00000103647	CORO2B	CLIPINC	coronin 2B	protein-coding
11284	chr9	137116290	137116697	+	0	NA	Intergenic	LTR5B|LTR|ERVK	-1750	NM_013379	29952	Hs.37916	NM_013379	ENSG00000176978	DPP7	DPP2|DPPII|QPP	dipeptidyl peptidase 7	protein-coding
3068	chr13	52617287	52617602	+	0	NA	promoter-TSS (NM_001011725)	promoter-TSS (NM_001011725)	-26	NM_001011724	144983	Hs.447506	NM_001011724	ENSG00000139675	HNRNPA1L2	-	heterogeneous nuclear ribonucleoprotein A1 like 2	protein-coding
4353	chr17	21259595	21259870	+	0	NA	Intergenic	AluSx|SINE|Alu	-6466	NM_152914	256302	Hs.654713	NM_152914	ENSG00000274180	NATD1	C17orf103|Gtlf3b	N-acetyltransferase domain containing 1	protein-coding
8232	chr5	14249940	14250597	+	0	NA	intron (NR_134469, intron 1 of 56)	intron (NR_134469, intron 1 of 56)	106566	NR_134469	7204	Hs.130031	NM_007118	ENSG00000038382	TRIO	ARHGEF23|MEBAS|MRD44|tgat	trio Rho guanine nucleotide exchange factor	protein-coding
5294	chr19	23692462	23693280	+	0	NA	Intergenic	LTR5_Hs|LTR|ERVK	-5656	NM_138330	171392	Hs.264345	NM_138330	ENSG00000197372	ZNF675	TBZF|TIZ	zinc finger protein 675	protein-coding
8288	chr5	39586610	39586932	+	0	NA	Intergenic	LTR1A1|LTR|ERV1	66340	NR_104632	101926940	Hs.436359	NR_104632	ENSG00000271334	LINC02104	-	long intergenic non-protein coding RNA 2104	ncRNA
4573	chr17	47693654	47694025	+	0	NA	Intergenic	CpG	-1425	NM_014726	9755	Hs.94790	NM_014726	ENSG00000198933	TBKBP1	ProSAPiP2|SINTBAD	TBK1 binding protein 1	protein-coding
6030	chr2	143607736	143608123	+	0	NA	intron (NM_018460, intron 11 of 13)	intron (NM_018460, intron 11 of 13)	-329138	NR_110237	101928386	Hs.668251	NR_110237	ENSG00000232377	LOC101928386	-	uncharacterized LOC101928386	ncRNA
234	chr1	26722991	26723943	+	0	NA	intron (NM_139135, intron 1 of 19)	intron (NM_139135, intron 1 of 19)	27434	NM_139135	8289	Hs.468972	NM_006015	ENSG00000117713	ARID1A	B120|BAF250|BAF250a|BM029|C1orf4|CSS2|ELD|MRD14|OSA1|P270|SMARCF1|hELD|hOSA1	AT-rich interaction domain 1A	protein-coding
8924	chr6	25278497	25279799	+	0	NA	promoter-TSS (NM_017640)	promoter-TSS (NM_017640)	-280	NM_001173977	55604	Hs.649550	NM_017640	ENSG00000079691	CARMIL1	CARMIL|CARMIL1a|LRRC16|LRRC16A|dJ501N12.1|dJ501N12.5	capping protein regulator and myosin 1 linker 1	protein-coding
10210	chr8	1823174	1823977	+	0	NA	promoter-TSS (NM_001308152)	promoter-TSS (NM_001308152)	-401	NM_014629	9639	Hs.98594	NM_014629	ENSG00000104728	ARHGEF10	GEF10|SNCV	Rho guanine nucleotide exchange factor 10	protein-coding
11332	chrX	18707394	18708104	+	0	NA	5' UTR (NM_152226, exon 4 of 18)	5' UTR (NM_152226, exon 4 of 18)	-15062	NR_046642	100874004		NR_046642		PPEF1-AS1	-	PPEF1 antisense RNA 1	ncRNA
10701	chr8	123714103	123714334	+	0	NA	intron (NM_004306, intron 1 of 10)	intron (NM_004306, intron 1 of 10)	23208	NM_001003954	312	Hs.181107	NM_004306	ENSG00000104537	ANXA13	ANX13|ISA	annexin A13	protein-coding
9827	chr7	66204843	66205467	+	0	NA	promoter-TSS (NM_003596)	promoter-TSS (NM_003596)	-117	NM_003596	8460	Hs.421194	NM_003596	ENSG00000169902	TPST1	TANGO13A	tyrosylprotein sulfotransferase 1	protein-coding
4049	chr16	66873095	66873382	+	0	NA	Intergenic	CpG	-7123	NM_001329934	57546	Hs.632214	NM_020786	ENSG00000172840	PDP2	PDPC 2|PPM2B|PPM2C2	pyruvate dehyrogenase phosphatase catalytic subunit 2	protein-coding
3151	chr13	92677627	92677963	+	0	NA	intron (NM_004466, intron 7 of 7)	intron (NM_004466, intron 7 of 7)	42160	NR_049776	100873969	Hs.577863	NR_046520	ENSG00000235984	GPC5-AS1	-	GPC5 antisense RNA 1	ncRNA
10234	chr8	10276042	10276541	+	0	NA	intron (NM_012331, intron 3 of 5)	intron (NM_012331, intron 3 of 5)	180739	NM_001135671	4482	Hs.490981	NM_012331	ENSG00000175806	MSRA	PMSR	methionine sulfoxide reductase A	protein-coding
10939	chr9	32626320	32626590	+	0	NA	Intergenic	L2b|LINE|L2	9214	NM_153809	138474	Hs.591086	NM_153809	ENSG00000122728	TAF1L	TAF(II)210|TAF2A2	TATA-box binding protein associated factor 1 like	protein-coding
3163	chr13	94343028	94343678	+	0	NA	intron (NM_005708, intron 6 of 8)	intron (NM_005708, intron 6 of 8)	136329	NM_001129889	1638	Hs.301865	NM_001922	ENSG00000080166	DCT	TRP-2|TYRP2	dopachrome tautomerase	protein-coding
10318	chr8	23224808	23225352	+	0	NA	promoter-TSS (NM_003844)	promoter-TSS (NM_003844)	87	NM_003844	8797	Hs.213467	NM_003844	ENSG00000104689	TNFRSF10A	APO2|CD261|DR4|TRAILR-1|TRAILR1	TNF receptor superfamily member 10a	protein-coding
9050	chr6	35920871	35921368	+	0	NA	promoter-TSS (NM_003137)	promoter-TSS (NM_003137)	61	NR_034069	6732	Hs.443861	NM_003137	ENSG00000096063	SRPK1	SFRSK1	SRSF protein kinase 1	protein-coding
1782	chr10	120989646	120990341	+	0	NA	Intergenic	MER61-int|LTR|ERV1	-138814	NR_033850	283089	Hs.568750	NR_033850	ENSG00000227165	WDR11-AS1	-	WDR11 antisense RNA 1	ncRNA
10822	chr8	135281475	135282347	+	0	NA	intron (NR_120396, intron 1 of 4)	Tigger20a|DNA|TcMar-Tigger	47780	NR_026706	286094	Hs.440978	NR_026706	ENSG00000254083	LINC01591	-	long intergenic non-protein coding RNA 1591	ncRNA
2909	chr13	35879229	35879439	+	0	NA	intron (NM_001330071, intron 4 of 16)	intron (NM_001330071, intron 4 of 16)	-23473	NM_001195415	9201	Hs.507755	NM_004734	ENSG00000133083	DCLK1	CL1|CLICK1|DCAMKL1|DCDC3A|DCLK	doublecortin like kinase 1	protein-coding
10113	chr7	139340436	139340776	+	0	NA	promoter-TSS (NM_001244584)	promoter-TSS (NM_001244584)	156	NR_073060	154791	Hs.718441	NM_197964	ENSG00000164898	FMC1	C7orf55|HSPC268	formation of mitochondrial complex V assembly factor 1 homolog	protein-coding
10382	chr8	30727379	30728552	+	0	NA	promoter-TSS (NM_001195102)	promoter-TSS (NM_001195102)	34	NM_001195102	2936	Hs.271510	NM_000637	ENSG00000104687	GSR	GR|HEL-75|HEL-S-122m	glutathione-disulfide reductase	protein-coding
1738	chr10	110625445	110625798	+	0	NA	Intergenic	Intergenic	-18776	NM_001134363	282996	Hs.116630	NM_001134363	ENSG00000203867	RBM20	-	RNA binding motif protein 20	protein-coding
6383	chr20	5749986	5750715	+	0	NA	promoter-TSS (NM_001303479)	promoter-TSS (NM_001303479)	-37	NM_001303479	149840	Hs.529340	NM_152504	ENSG00000171984	SHLD1	C20orf196|RINN3	shieldin complex subunit 1	protein-coding
11168	chr9	123345285	123346337	+	0	NA	Intergenic	MIRc|SINE|MIR	-10356	NM_173689	286204	Hs.568340	NM_173689	ENSG00000148204	CRB2	FSGS9|VMCKD	crumbs cell polarity complex component 2	protein-coding
5878	chr2	86566168	86566809	+	0	NA	intron (NM_001198954, intron 3 of 7)	intron (NM_001198954, intron 3 of 7)	-2991	NM_001193517	51652	Hs.591582	NM_016079	ENSG00000115561	CHMP3	CGI-149|NEDF|VPS24	charged multivesicular body protein 3	protein-coding
10658	chr8	105854421	105854763	+	0	NA	intron (NR_125796, intron 2 of 7)	L1PB1|LINE|L1	205911	NR_125797	102723356	Hs.571413	NR_125796		ZFPM2-AS1	SCAT3	ZFPM2 antisense RNA 1	ncRNA
11363	chrX	39337372	39337699	+	0	NA	Intergenic	Intergenic	-10173	NR_038968	286442	Hs.638478	NR_038968	ENSG00000235304	LINC01281	-	long intergenic non-protein coding RNA 1281	ncRNA
7117	chr3	42511178	42511485	+	0	NA	intron (NM_001251884, intron 1 of 11)	MLT1K|LTR|ERVL-MaLR	8719	NM_001251885	7433	Hs.348500	NM_004624	ENSG00000114812	VIPR1	HVR1|II|PACAP-R-2|PACAP-R2|RDC1|V1RG|VAPC1|VIP-R-1|VIPR|VIRG|VPAC1|VPAC1R|VPCAP1R	vasoactive intestinal peptide receptor 1	protein-coding
8541	chr5	134436440	134436919	+	0	NA	Intergenic	Intergenic	-1632	NR_105044	102546229		NR_105044		LOC102546229	-	uncharacterized LOC102546229	ncRNA
608	chr1	84758992	84759573	+	0	NA	Intergenic	Intergenic	-68725	NM_001166293	117178	Hs.22587	NM_014021	ENSG00000117155	SSX2IP	ADIP|hMsd1	SSX family member 2 interacting protein	protein-coding
1648	chr10	90302139	90302559	+	0	NA	Intergenic	LTR5_Hs|LTR|ERVK	238456	NR_110657	101926942	Hs.382666	NR_110657	ENSG00000236373	LINC02653	-	long intergenic non-protein coding RNA 2653	ncRNA
6444	chr20	21639029	21639301	+	0	NA	intron (NR_109878, intron 1 of 4)	MIRb|SINE|MIR	64420	NR_109878	101929608	Hs.694665	NR_109878	ENSG00000280350	LINC01726	-	long intergenic non-protein coding RNA 1726	ncRNA
2366	chr12	8807271	8808053	+	0	NA	Intergenic	HERVH-int|LTR|ERV1	-14810	NM_144670	144568	Hs.620532	NM_144670	ENSG00000166535	A2ML1	CPAMD9|OMS|p170	alpha-2-macroglobulin like 1	protein-coding
9791	chr7	44921641	44922423	+	0	NA	Intergenic	Intergenic	-36647	NM_033224	5814	Hs.349150	NM_033224	ENSG00000146676	PURB	PURBETA	purine rich element binding protein B	protein-coding
10192	chr7	157126826	157127347	+	0	NA	Intergenic	L1M4|LINE|L1	-11875	NM_014671	9690	Hs.118351	NM_014671	ENSG00000009335	UBE3C	HECTH2	ubiquitin protein ligase E3C	protein-coding
7525	chr3	152834586	152835517	+	0	NA	5' UTR (NM_002563, exon 1 of 1)	5' UTR (NM_002563, exon 1 of 1)	358	NM_002563	5028	Hs.79881	NM_002563	ENSG00000169860	P2RY1	P2Y1|SARCC	purinergic receptor P2Y1	protein-coding
1719	chr10	103917610	103918290	+	0	NA	intron (NM_024928, intron 1 of 9)	CpG	337	NM_024928	79991	Hs.62314	NM_024928	ENSG00000107960	STN1	AAF-44|AAF44|OBFC1|RPA-32|bA541N10.2	STN1 subunit of CST complex	protein-coding
6774	chr21	39159558	39159910	+	0	NA	Intergenic	Intergenic	23780	NM_001261824	8624	Hs.473838	NM_003720	ENSG00000183527	PSMG1	C21LRP|DSCR2|LRPC21|PAC-1|PAC1	proteasome assembly chaperone 1	protein-coding
4903	chr17	77676418	77676743	+	0	NA	Intergenic	Intergenic	51979	NR_104134	100132174	Hs.640110	NR_104134	ENSG00000267790	LINC01987	-	long intergenic non-protein coding RNA 1987	ncRNA
2148	chr11	106316789	106317063	+	0	NA	Intergenic	SVA_D|Retroposon|SVA	65519	NR_120551	101928535	Hs.409078	NR_120551	ENSG00000254811	LOC101928535	-	uncharacterized LOC101928535	ncRNA
6905	chr22	32956658	32957757	+	0	NA	intron (NM_001135774, intron 3 of 13)	intron (NM_001135774, intron 3 of 13)	49614	NM_133633	8224	Hs.608750	NM_003490	ENSG00000185666	SYN3	-	synapsin III	protein-coding
2796	chr12	132084632	132085228	+	0	NA	intron (NR_003290, intron 1 of 9)	CpG	647	NR_003290	347918	Hs.122115	NM_182613	ENSG00000185684	EP400P1	EP400NL	EP400 pseudogene 1	pseudo
9353	chr6	123667059	123667541	+	0	NA	Intergenic	AluSc|SINE|Alu	-30207	NM_001256020	10345	Hs.144744	NM_006073	ENSG00000186439	TRDN	CPVT5|TDN|TRISK	triadin	protein-coding
6080	chr2	168002711	168003006	+	0	NA	intron (NM_013233, intron 16 of 17)	intron (NM_013233, intron 16 of 17)	-61714	NR_131227	105616981	Hs.512811	NR_131227		LOC105616981	-	uncharacterized LOC105616981	ncRNA
9361	chr6	125886766	125887141	+	0	NA	intron (NM_001122842, intron 8 of 15)	intron (NM_001122842, intron 8 of 15)	-32271	NM_001199622	135112	Hs.171426	NM_181782	ENSG00000111912	NCOA7	ERAP140|ESNA1|NCOA7-AS|Nbla00052|Nbla10993|TLDC4|dJ187J11.3	nuclear receptor coactivator 7	protein-coding
8282	chr5	36817866	36818748	+	0	NA	Intergenic	Intergenic	58387	NR_046262	646719	Hs.355684	NR_046262	ENSG00000285967	NIPBL-DT	NIPBL-AS|NIPBL-AS1	NIPBL divergent transcript	ncRNA
8238	chr5	14464528	14465205	+	0	NA	TTS (NR_145815)	TTS (NR_145815)	883	NR_145815	109623458		NR_145815		SNORD170	-	small nucleolar RNA, C/D box 170	snoRNA
78	chr1	9406037	9406491	+	0	NA	Intergenic	Intergenic	22652	NR_104623	100506022	Hs.131775	NR_104622	ENSG00000284693	LINC02606	-	long intergenic non-protein coding RNA 2606	ncRNA
11224	chr9	129352143	129352649	+	0	NA	Intergenic	CpG	15473	NR_120686	100506119	Hs.624047	NR_120685	ENSG00000233901	LINC01503	-	long intergenic non-protein coding RNA 1503	ncRNA
3062	chr13	52118478	52119007	+	0	NA	intron (NM_199289, intron 4 of 21)	intron (NM_199289, intron 4 of 21)	-10153	NR_110306	101929657	Hs.637461	NR_110306	ENSG00000273523	LOC101929657	-	uncharacterized LOC101929657	ncRNA
9049	chr6	35731476	35732608	+	0	NA	intron (NR_027117, intron 5 of 9)	CpG-23543	-3459	NM_001145775	2289	Hs.407190	NM_004117	ENSG00000096060	FKBP5	AIG6|FKBP51|FKBP54|P54|PPIase|Ptg-10	FKBP prolyl isomerase 5	protein-coding
